product_id,name,category,price
prod_041186,Pants Model 41186,Clothing,445.75
prod_041187,Volleyball Model 41187,Sports,235.55
prod_041188,Car Cover Model 41188,Automotive,349.45
prod_041189,Brake Pad Model 41189,Automotive,380.14
prod_041190,Perfume Model 41190,Beauty,508.1
prod_041191,Biography Model 41191,Books,238.54
prod_041192,Brake Pad Model 41192,Automotive,471.43
prod_041193,Garden Tools Model 41193,Home & Garden,395.56
prod_041194,Lipstick Model 41194,Beauty,81.71
prod_041195,Furniture Model 41195,Home & Garden,247.09
prod_041196,Jacket Model 41196,Clothing,97.89
prod_041197,Bedding Model 41197,Home & Garden,425.77
prod_041198,Soccer Ball Model 41198,Sports,468.58
prod_041199,Poetry Model 41199,Books,306.75
prod_041200,Lipstick Model 41200,Beauty,83.43
prod_041201,Board Game Model 41201,Toys,197.47
prod_041202,Kitchen Set Model 41202,Home & Garden,399.3
prod_041203,Jeans Model 41203,Clothing,173.15
prod_041204,Lipstick Model 41204,Beauty,297.6
prod_041205,Tool Set Model 41205,Automotive,487.08
prod_041206,Tire Model 41206,Automotive,278.99
prod_041207,Dress Model 41207,Clothing,80.49
prod_041208,Battery Model 41208,Automotive,170.75
prod_041209,Foundation Model 41209,Beauty,295.61
prod_041210,Golf Clubs Model 41210,Sports,119.25
prod_041211,Oil Model 41211,Automotive,118.18
prod_041212,Laptop Model 41212,Electronics,398.46
prod_041213,Toy Train Model 41213,Toys,122.16
prod_041214,Lamp Model 41214,Home & Garden,229.2
prod_041215,Novel Model 41215,Books,417.07
prod_041216,Laptop Model 41216,Electronics,52.75
prod_041217,LEGO Set Model 41217,Toys,69.34
prod_041218,Battery Model 41218,Automotive,287.46
prod_041219,Novel Model 41219,Books,244.55
prod_041220,LEGO Set Model 41220,Toys,298.54
prod_041221,Cookbook Model 41221,Books,442.81
prod_041222,Garden Tools Model 41222,Home & Garden,223.09
prod_041223,Coffee Maker Model 41223,Home & Garden,280.57
prod_041224,Action Figure Model 41224,Toys,401.33
prod_041225,Lamp Model 41225,Home & Garden,63.59
prod_041226,Comic Model 41226,Books,333.51
prod_041227,Golf Clubs Model 41227,Sports,145.4
prod_041228,Golf Clubs Model 41228,Sports,205.08
prod_041229,Car Cover Model 41229,Automotive,274.32
prod_041230,Perfume Model 41230,Beauty,295.35
prod_041231,Jacket Model 41231,Clothing,498.17
prod_041232,Action Figure Model 41232,Toys,17.64
prod_041233,Golf Clubs Model 41233,Sports,405.97
prod_041234,Kitchen Set Model 41234,Home & Garden,71.19
prod_041235,Battery Model 41235,Automotive,300.33
prod_041236,Doll Model 41236,Toys,215.05
prod_041237,Doll Model 41237,Toys,106.23
prod_041238,LEGO Set Model 41238,Toys,226.44
prod_041239,Jeans Model 41239,Clothing,101.58
prod_041240,Comic Model 41240,Books,217.91
prod_041241,Kitchen Set Model 41241,Home & Garden,463.6
prod_041242,Plant Model 41242,Home & Garden,443.83
prod_041243,Car Part Model 41243,Automotive,301.56
prod_041244,Lamp Model 41244,Home & Garden,207.69
prod_041245,Headphones Model 41245,Electronics,140.3
prod_041246,Puzzle Model 41246,Toys,409.96
prod_041247,Tool Set Model 41247,Automotive,190.15
prod_041248,Comic Model 41248,Books,391.8
prod_041249,Skirt Model 41249,Clothing,449.91
prod_041250,Plant Model 41250,Home & Garden,412.22
prod_041251,Lamp Model 41251,Home & Garden,81.95
prod_041252,Camera Model 41252,Electronics,219.75
prod_041253,Tire Model 41253,Automotive,331.18
prod_041254,Filter Model 41254,Automotive,142.84
prod_041255,Keyboard Model 41255,Electronics,221.85
prod_041256,Camera Model 41256,Electronics,267.17
prod_041257,Lamp Model 41257,Home & Garden,438.71
prod_041258,Smart Watch Model 41258,Electronics,282.27
prod_041259,Nail Polish Model 41259,Beauty,249.55
prod_041260,Yoga Mat Model 41260,Sports,85.17
prod_041261,Soccer Ball Model 41261,Sports,182.77
prod_041262,Plant Model 41262,Home & Garden,291.82
prod_041263,Remote Car Model 41263,Toys,206.08
prod_041264,Mascara Model 41264,Beauty,396.19
prod_041265,Skirt Model 41265,Clothing,43.55
prod_041266,Oil Model 41266,Automotive,436.04
prod_041267,Smart Watch Model 41267,Electronics,474.98
prod_041268,Lipstick Model 41268,Beauty,66.89
prod_041269,Lamp Model 41269,Home & Garden,341.55
prod_041270,Golf Clubs Model 41270,Sports,347.65
prod_041271,Puzzle Model 41271,Toys,222.24
prod_041272,T-Shirt Model 41272,Clothing,64.2
prod_041273,Monitor Model 41273,Electronics,154.92
prod_041274,Action Figure Model 41274,Toys,362.38
prod_041275,Coffee Maker Model 41275,Home & Garden,390.55
prod_041276,Dress Model 41276,Clothing,502.75
prod_041277,Mascara Model 41277,Beauty,174.85
prod_041278,Face Cream Model 41278,Beauty,127.38
prod_041279,Jacket Model 41279,Clothing,181.97
prod_041280,Brake Pad Model 41280,Automotive,234.72
prod_041281,Laptop Model 41281,Electronics,27.54
prod_041282,Pants Model 41282,Clothing,174.68
prod_041283,Poetry Model 41283,Books,342.76
prod_041284,Mascara Model 41284,Beauty,89.56
prod_041285,Shirt Model 41285,Clothing,289.62
prod_041286,Action Figure Model 41286,Toys,167.55
prod_041287,Running Shoes Model 41287,Sports,142.74
prod_041288,Garden Tools Model 41288,Home & Garden,126.1
prod_041289,Lipstick Model 41289,Beauty,49.47
prod_041290,Jacket Model 41290,Clothing,250.75
prod_041291,Car Cover Model 41291,Automotive,219.75
prod_041292,Basketball Model 41292,Sports,445.48
prod_041293,Skirt Model 41293,Clothing,96.32
prod_041294,Moisturizer Model 41294,Beauty,262.93
prod_041295,Plant Model 41295,Home & Garden,211.25
prod_041296,Volleyball Model 41296,Sports,370.26
prod_041297,Action Figure Model 41297,Toys,88.53
prod_041298,T-Shirt Model 41298,Clothing,258.63
prod_041299,Monitor Model 41299,Electronics,443.13
prod_041300,Camera Model 41300,Electronics,353.33
prod_041301,Moisturizer Model 41301,Beauty,196.48
prod_041302,Lipstick Model 41302,Beauty,192.17
prod_041303,Oil Model 41303,Automotive,195.67
prod_041304,Moisturizer Model 41304,Beauty,443.83
prod_041305,Monitor Model 41305,Electronics,263.69
prod_041306,Tennis Racket Model 41306,Sports,25.19
prod_041307,Cookbook Model 41307,Books,79.4
prod_041308,Pants Model 41308,Clothing,284.32
prod_041309,Biography Model 41309,Books,351.2
prod_041310,Smartphone Model 41310,Electronics,341.18
prod_041311,Soccer Ball Model 41311,Sports,396.23
prod_041312,Camera Model 41312,Electronics,430.05
prod_041313,Smart Watch Model 41313,Electronics,491.02
prod_041314,Camera Model 41314,Electronics,444.06
prod_041315,Puzzle Model 41315,Toys,178.96
prod_041316,Filter Model 41316,Automotive,504.88
prod_041317,Toy Train Model 41317,Toys,340.15
prod_041318,Headphones Model 41318,Electronics,248.47
prod_041319,Golf Clubs Model 41319,Sports,117.81
prod_041320,Tablet Model 41320,Electronics,151.05
prod_041321,Golf Clubs Model 41321,Sports,193.39
prod_041322,Tire Model 41322,Automotive,490.06
prod_041323,Jeans Model 41323,Clothing,497.16
prod_041324,T-Shirt Model 41324,Clothing,305.28
prod_041325,Keyboard Model 41325,Electronics,491.55
prod_041326,Tool Set Model 41326,Automotive,418.65
prod_041327,Furniture Model 41327,Home & Garden,406.51
prod_041328,Remote Car Model 41328,Toys,95.96
prod_041329,Furniture Model 41329,Home & Garden,22.77
prod_041330,Lipstick Model 41330,Beauty,79.48
prod_041331,Toy Train Model 41331,Toys,25.32
prod_041332,Lamp Model 41332,Home & Garden,169.29
prod_041333,Comic Model 41333,Books,327.63
prod_041334,Plant Model 41334,Home & Garden,195.35
prod_041335,Smartphone Model 41335,Electronics,192.22
prod_041336,Kitchen Set Model 41336,Home & Garden,429.59
prod_041337,Board Game Model 41337,Toys,69.82
prod_041338,Tire Model 41338,Automotive,321.58
prod_041339,Brake Pad Model 41339,Automotive,30.47
prod_041340,Plant Model 41340,Home & Garden,132.05
prod_041341,Foundation Model 41341,Beauty,299.19
prod_041342,Comic Model 41342,Books,299.09
prod_041343,Comic Model 41343,Books,15.53
prod_041344,Nail Polish Model 41344,Beauty,504.42
prod_041345,Tire Model 41345,Automotive,476.07
prod_041346,Shampoo Model 41346,Beauty,170.28
prod_041347,Tablet Model 41347,Electronics,97.26
prod_041348,Furniture Model 41348,Home & Garden,183.57
prod_041349,Shirt Model 41349,Clothing,446.67
prod_041350,Keyboard Model 41350,Electronics,493.7
prod_041351,Cookbook Model 41351,Books,86.63
prod_041352,Laptop Model 41352,Electronics,328.55
prod_041353,Smartphone Model 41353,Electronics,314.37
prod_041354,Tennis Racket Model 41354,Sports,179.85
prod_041355,Board Game Model 41355,Toys,268.43
prod_041356,Lipstick Model 41356,Beauty,187.25
prod_041357,Basketball Model 41357,Sports,169.74
prod_041358,Hoodie Model 41358,Clothing,103
prod_041359,Board Game Model 41359,Toys,417.04
prod_041360,Pants Model 41360,Clothing,477
prod_041361,Tool Set Model 41361,Automotive,157.51
prod_041362,Yoga Mat Model 41362,Sports,201.68
prod_041363,Coffee Maker Model 41363,Home & Garden,157.78
prod_041364,Running Shoes Model 41364,Sports,469.21
prod_041365,Volleyball Model 41365,Sports,398.9
prod_041366,Tablet Model 41366,Electronics,53.87
prod_041367,Skirt Model 41367,Clothing,91.78
prod_041368,T-Shirt Model 41368,Clothing,463.15
prod_041369,Jacket Model 41369,Clothing,376.52
prod_041370,Hoodie Model 41370,Clothing,256.67
prod_041371,Nail Polish Model 41371,Beauty,369.02
prod_041372,Perfume Model 41372,Beauty,284.03
prod_041373,Pants Model 41373,Clothing,426.85
prod_041374,Shirt Model 41374,Clothing,108.57
prod_041375,Decoration Model 41375,Home & Garden,316.33
prod_041376,Mascara Model 41376,Beauty,262.85
prod_041377,Keyboard Model 41377,Electronics,294.7
prod_041378,Pants Model 41378,Clothing,235.28
prod_041379,Headphones Model 41379,Electronics,387.55
prod_041380,Oil Model 41380,Automotive,72.96
prod_041381,Camera Model 41381,Electronics,337.07
prod_041382,Lamp Model 41382,Home & Garden,240.88
prod_041383,Keyboard Model 41383,Electronics,460.04
prod_041384,Smart Watch Model 41384,Electronics,292.02
prod_041385,Filter Model 41385,Automotive,488.67
prod_041386,Foundation Model 41386,Beauty,195.59
prod_041387,Board Game Model 41387,Toys,157.49
prod_041388,Bedding Model 41388,Home & Garden,103.3
prod_041389,Tablet Model 41389,Electronics,134.93
prod_041390,Camera Model 41390,Electronics,129.77
prod_041391,LEGO Set Model 41391,Toys,418.72
prod_041392,Toy Train Model 41392,Toys,28.46
prod_041393,Battery Model 41393,Automotive,330.28
prod_041394,Bedding Model 41394,Home & Garden,150.81
prod_041395,Biography Model 41395,Books,132.69
prod_041396,Novel Model 41396,Books,90.7
prod_041397,Smart Watch Model 41397,Electronics,47.1
prod_041398,Tool Set Model 41398,Automotive,26.72
prod_041399,Action Figure Model 41399,Toys,218.5
prod_041400,Laptop Model 41400,Electronics,227.17
prod_041401,Jacket Model 41401,Clothing,69.54
prod_041402,Baseball Glove Model 41402,Sports,15.06
prod_041403,Keyboard Model 41403,Electronics,482.2
prod_041404,History Model 41404,Books,216.91
prod_041405,Tool Set Model 41405,Automotive,171.9
prod_041406,Skirt Model 41406,Clothing,222.03
prod_041407,Headphones Model 41407,Electronics,363.41
prod_041408,T-Shirt Model 41408,Clothing,93.23
prod_041409,Decoration Model 41409,Home & Garden,404.16
prod_041410,Biography Model 41410,Books,323.16
prod_041411,Skirt Model 41411,Clothing,447.37
prod_041412,Textbook Model 41412,Books,145.67
prod_041413,Kitchen Set Model 41413,Home & Garden,341.02
prod_041414,Lamp Model 41414,Home & Garden,123.99
prod_041415,Bedding Model 41415,Home & Garden,171.39
prod_041416,Mascara Model 41416,Beauty,208.82
prod_041417,Baseball Glove Model 41417,Sports,419.71
prod_041418,Action Figure Model 41418,Toys,211.76
prod_041419,History Model 41419,Books,196.67
prod_041420,Toy Train Model 41420,Toys,310.86
prod_041421,Oil Model 41421,Automotive,66.55
prod_041422,Cookbook Model 41422,Books,97.12
prod_041423,Kitchen Set Model 41423,Home & Garden,451.54
prod_041424,Decoration Model 41424,Home & Garden,30.38
prod_041425,Skirt Model 41425,Clothing,503.12
prod_041426,Pants Model 41426,Clothing,150.34
prod_041427,T-Shirt Model 41427,Clothing,208.1
prod_041428,Toy Train Model 41428,Toys,458.98
prod_041429,Car Part Model 41429,Automotive,222.03
prod_041430,Remote Car Model 41430,Toys,60.48
prod_041431,Comic Model 41431,Books,482.39
prod_041432,Car Part Model 41432,Automotive,84.3
prod_041433,Board Game Model 41433,Toys,39.02
prod_041434,Textbook Model 41434,Books,40.2
prod_041435,Camera Model 41435,Electronics,72.65
prod_041436,Jacket Model 41436,Clothing,102.28
prod_041437,Tennis Racket Model 41437,Sports,365.52
prod_041438,Brake Pad Model 41438,Automotive,175.88
prod_041439,Decoration Model 41439,Home & Garden,262.96
prod_041440,Science Model 41440,Books,42.38
prod_041441,Volleyball Model 41441,Sports,474.78
prod_041442,Board Game Model 41442,Toys,342.92
prod_041443,Golf Clubs Model 41443,Sports,399.16
prod_041444,Plant Model 41444,Home & Garden,120.42
prod_041445,Action Figure Model 41445,Toys,369.21
prod_041446,Furniture Model 41446,Home & Garden,263.13
prod_041447,Kitchen Set Model 41447,Home & Garden,238.58
prod_041448,Keyboard Model 41448,Electronics,457.89
prod_041449,Golf Clubs Model 41449,Sports,489.69
prod_041450,Furniture Model 41450,Home & Garden,35.28
prod_041451,Smartphone Model 41451,Electronics,48.36
prod_041452,Brake Pad Model 41452,Automotive,334.27
prod_041453,Toy Train Model 41453,Toys,452.61
prod_041454,Dress Model 41454,Clothing,135.88
prod_041455,Basketball Model 41455,Sports,453.05
prod_041456,Mascara Model 41456,Beauty,403.56
prod_041457,Textbook Model 41457,Books,132.52
prod_041458,Tool Set Model 41458,Automotive,255.21
prod_041459,Shirt Model 41459,Clothing,257.24
prod_041460,Novel Model 41460,Books,123.15
prod_041461,Biography Model 41461,Books,32.11
prod_041462,Tool Set Model 41462,Automotive,172.38
prod_041463,Brake Pad Model 41463,Automotive,137.89
prod_041464,Toy Train Model 41464,Toys,445.91
prod_041465,Biography Model 41465,Books,98.75
prod_041466,Comic Model 41466,Books,132.19
prod_041467,Building Blocks Model 41467,Toys,506.37
prod_041468,Dress Model 41468,Clothing,289.07
prod_041469,Decoration Model 41469,Home & Garden,66.78
prod_041470,Cookbook Model 41470,Books,484.57
prod_041471,Jeans Model 41471,Clothing,275.82
prod_041472,Nail Polish Model 41472,Beauty,358.62
prod_041473,Nail Polish Model 41473,Beauty,153.12
prod_041474,Tablet Model 41474,Electronics,420.71
prod_041475,Filter Model 41475,Automotive,355.97
prod_041476,Tablet Model 41476,Electronics,43.62
prod_041477,Moisturizer Model 41477,Beauty,336.19
prod_041478,Nail Polish Model 41478,Beauty,496.28
prod_041479,Toy Train Model 41479,Toys,43.19
prod_041480,Pants Model 41480,Clothing,334.86
prod_041481,Running Shoes Model 41481,Sports,481.56
prod_041482,Car Part Model 41482,Automotive,47.41
prod_041483,Comic Model 41483,Books,157.21
prod_041484,Jacket Model 41484,Clothing,49.53
prod_041485,Running Shoes Model 41485,Sports,43.24
prod_041486,Headphones Model 41486,Electronics,104.36
prod_041487,Golf Clubs Model 41487,Sports,40.31
prod_041488,Brake Pad Model 41488,Automotive,347.31
prod_041489,Headphones Model 41489,Electronics,12.87
prod_041490,Basketball Model 41490,Sports,406.66
prod_041491,Tablet Model 41491,Electronics,213.4
prod_041492,Nail Polish Model 41492,Beauty,142.6
prod_041493,Jeans Model 41493,Clothing,130.74
prod_041494,Kitchen Set Model 41494,Home & Garden,468.23
prod_041495,Dress Model 41495,Clothing,34.76
prod_041496,Lamp Model 41496,Home & Garden,281.86
prod_041497,Remote Car Model 41497,Toys,300.57
prod_041498,Lipstick Model 41498,Beauty,370.99
prod_041499,Plant Model 41499,Home & Garden,452.72
prod_041500,Puzzle Model 41500,Toys,478.68
prod_041501,Keyboard Model 41501,Electronics,368.76
prod_041502,Filter Model 41502,Automotive,369.62
prod_041503,Toy Train Model 41503,Toys,180.09
prod_041504,Hoodie Model 41504,Clothing,319.19
prod_041505,Cookbook Model 41505,Books,222.88
prod_041506,Monitor Model 41506,Electronics,367.58
prod_041507,Jeans Model 41507,Clothing,172.2
prod_041508,Laptop Model 41508,Electronics,200.81
prod_041509,Volleyball Model 41509,Sports,252.97
prod_041510,Lamp Model 41510,Home & Garden,19.28
prod_041511,Science Model 41511,Books,238.33
prod_041512,Foundation Model 41512,Beauty,218.65
prod_041513,Smart Watch Model 41513,Electronics,386.92
prod_041514,Running Shoes Model 41514,Sports,274.93
prod_041515,Battery Model 41515,Automotive,84.91
prod_041516,Filter Model 41516,Automotive,205.83
prod_041517,Basketball Model 41517,Sports,159.67
prod_041518,Mascara Model 41518,Beauty,283.65
prod_041519,Smartphone Model 41519,Electronics,394.09
prod_041520,Oil Model 41520,Automotive,203.96
prod_041521,Nail Polish Model 41521,Beauty,219.9
prod_041522,Cookbook Model 41522,Books,289.56
prod_041523,Headphones Model 41523,Electronics,44.96
prod_041524,Tennis Racket Model 41524,Sports,307.81
prod_041525,Puzzle Model 41525,Toys,400.93
prod_041526,Baseball Glove Model 41526,Sports,16.25
prod_041527,Doll Model 41527,Toys,429.79
prod_041528,Laptop Model 41528,Electronics,262.45
prod_041529,Laptop Model 41529,Electronics,88.08
prod_041530,Keyboard Model 41530,Electronics,88.97
prod_041531,Car Cover Model 41531,Automotive,283.95
prod_041532,Biography Model 41532,Books,71.91
prod_041533,Yoga Mat Model 41533,Sports,147.01
prod_041534,Jacket Model 41534,Clothing,270.52
prod_041535,Baseball Glove Model 41535,Sports,395.45
prod_041536,Tire Model 41536,Automotive,75.77
prod_041537,Jeans Model 41537,Clothing,25.4
prod_041538,Coffee Maker Model 41538,Home & Garden,405.82
prod_041539,Textbook Model 41539,Books,240.1
prod_041540,Skirt Model 41540,Clothing,101.02
prod_041541,Mascara Model 41541,Beauty,119.3
prod_041542,Oil Model 41542,Automotive,89.48
prod_041543,Perfume Model 41543,Beauty,43.21
prod_041544,Puzzle Model 41544,Toys,278.83
prod_041545,Shampoo Model 41545,Beauty,365.36
prod_041546,Cookbook Model 41546,Books,162.16
prod_041547,Kitchen Set Model 41547,Home & Garden,231.6
prod_041548,Biography Model 41548,Books,356.9
prod_041549,Decoration Model 41549,Home & Garden,502.25
prod_041550,Tire Model 41550,Automotive,187.52
prod_041551,Lamp Model 41551,Home & Garden,444.03
prod_041552,Hoodie Model 41552,Clothing,405.98
prod_041553,Poetry Model 41553,Books,147.22
prod_041554,Toy Train Model 41554,Toys,216.8
prod_041555,Face Cream Model 41555,Beauty,216.67
prod_041556,Action Figure Model 41556,Toys,424.36
prod_041557,History Model 41557,Books,410.38
prod_041558,Tablet Model 41558,Electronics,357.72
prod_041559,Bedding Model 41559,Home & Garden,181.38
prod_041560,Soccer Ball Model 41560,Sports,153.54
prod_041561,Doll Model 41561,Toys,435.65
prod_041562,Puzzle Model 41562,Toys,111.12
prod_041563,Baseball Glove Model 41563,Sports,437.76
prod_041564,Volleyball Model 41564,Sports,209.08
prod_041565,Dress Model 41565,Clothing,170.92
prod_041566,Remote Car Model 41566,Toys,341.72
prod_041567,Science Model 41567,Books,360.37
prod_041568,Jeans Model 41568,Clothing,403.39
prod_041569,Running Shoes Model 41569,Sports,259.76
prod_041570,Hoodie Model 41570,Clothing,42.85
prod_041571,Skirt Model 41571,Clothing,256.26
prod_041572,Building Blocks Model 41572,Toys,89.89
prod_041573,Monitor Model 41573,Electronics,84.54
prod_041574,Face Cream Model 41574,Beauty,231.74
prod_041575,Cookbook Model 41575,Books,79.7
prod_041576,Mascara Model 41576,Beauty,130.13
prod_041577,Tool Set Model 41577,Automotive,317.13
prod_041578,Tire Model 41578,Automotive,396.79
prod_041579,Jacket Model 41579,Clothing,50.6
prod_041580,Kitchen Set Model 41580,Home & Garden,162.84
prod_041581,Baseball Glove Model 41581,Sports,270.69
prod_041582,Jacket Model 41582,Clothing,282.78
prod_041583,Headphones Model 41583,Electronics,358.96
prod_041584,Monitor Model 41584,Electronics,410.92
prod_041585,LEGO Set Model 41585,Toys,499.05
prod_041586,Basketball Model 41586,Sports,312.72
prod_041587,Garden Tools Model 41587,Home & Garden,228.76
prod_041588,Nail Polish Model 41588,Beauty,101.44
prod_041589,Skirt Model 41589,Clothing,445.61
prod_041590,Novel Model 41590,Books,102.15
prod_041591,Jeans Model 41591,Clothing,420.82
prod_041592,Bedding Model 41592,Home & Garden,204.81
prod_041593,Camera Model 41593,Electronics,395.42
prod_041594,Mascara Model 41594,Beauty,76.54
prod_041595,Camera Model 41595,Electronics,351.17
prod_041596,Kitchen Set Model 41596,Home & Garden,207.17
prod_041597,Doll Model 41597,Toys,204.69
prod_041598,Tire Model 41598,Automotive,221.64
prod_041599,Coffee Maker Model 41599,Home & Garden,425.15
prod_041600,Face Cream Model 41600,Beauty,213.79
prod_041601,Monitor Model 41601,Electronics,166.9
prod_041602,Smartphone Model 41602,Electronics,368.59
prod_041603,Smart Watch Model 41603,Electronics,391.08
prod_041604,Volleyball Model 41604,Sports,456.22
prod_041605,Tire Model 41605,Automotive,98.23
prod_041606,Shirt Model 41606,Clothing,153.2
prod_041607,Lamp Model 41607,Home & Garden,496.13
prod_041608,Golf Clubs Model 41608,Sports,49.99
prod_041609,Smartphone Model 41609,Electronics,88.81
prod_041610,Building Blocks Model 41610,Toys,320.02
prod_041611,Jeans Model 41611,Clothing,29.37
prod_041612,Tablet Model 41612,Electronics,417.82
prod_041613,Tool Set Model 41613,Automotive,206.1
prod_041614,Running Shoes Model 41614,Sports,76.31
prod_041615,LEGO Set Model 41615,Toys,97.86
prod_041616,Dress Model 41616,Clothing,58.61
prod_041617,Furniture Model 41617,Home & Garden,416.44
prod_041618,Dress Model 41618,Clothing,77.12
prod_041619,Bedding Model 41619,Home & Garden,414.52
prod_041620,Board Game Model 41620,Toys,495.61
prod_041621,Action Figure Model 41621,Toys,427.33
prod_041622,Golf Clubs Model 41622,Sports,477.45
prod_041623,Nail Polish Model 41623,Beauty,395.34
prod_041624,Soccer Ball Model 41624,Sports,76.47
prod_041625,Keyboard Model 41625,Electronics,426.25
prod_041626,Plant Model 41626,Home & Garden,180.73
prod_041627,Smartphone Model 41627,Electronics,188.91
prod_041628,Filter Model 41628,Automotive,313.97
prod_041629,Furniture Model 41629,Home & Garden,457.06
prod_041630,Tool Set Model 41630,Automotive,389.53
prod_041631,Perfume Model 41631,Beauty,192.49
prod_041632,Tire Model 41632,Automotive,416.58
prod_041633,Smart Watch Model 41633,Electronics,310.87
prod_041634,Keyboard Model 41634,Electronics,188.94
prod_041635,Lipstick Model 41635,Beauty,25.36
prod_041636,Laptop Model 41636,Electronics,387.46
prod_041637,Perfume Model 41637,Beauty,201.12
prod_041638,Nail Polish Model 41638,Beauty,119.16
prod_041639,Cookbook Model 41639,Books,73.42
prod_041640,T-Shirt Model 41640,Clothing,99.28
prod_041641,Moisturizer Model 41641,Beauty,73.11
prod_041642,Skirt Model 41642,Clothing,422.19
prod_041643,Oil Model 41643,Automotive,498.05
prod_041644,Car Cover Model 41644,Automotive,421.45
prod_041645,Science Model 41645,Books,78.06
prod_041646,Oil Model 41646,Automotive,159.04
prod_041647,Biography Model 41647,Books,156.06
prod_041648,Tablet Model 41648,Electronics,238.13
prod_041649,Decoration Model 41649,Home & Garden,353.11
prod_041650,Tennis Racket Model 41650,Sports,216.47
prod_041651,Garden Tools Model 41651,Home & Garden,426.2
prod_041652,Cookbook Model 41652,Books,249.42
prod_041653,Moisturizer Model 41653,Beauty,239.92
prod_041654,Novel Model 41654,Books,500.73
prod_041655,Puzzle Model 41655,Toys,120.79
prod_041656,T-Shirt Model 41656,Clothing,23.49
prod_041657,Garden Tools Model 41657,Home & Garden,291.54
prod_041658,Basketball Model 41658,Sports,17.53
prod_041659,Yoga Mat Model 41659,Sports,146.93
prod_041660,Baseball Glove Model 41660,Sports,349.16
prod_041661,Baseball Glove Model 41661,Sports,133.46
prod_041662,Running Shoes Model 41662,Sports,430.12
prod_041663,Coffee Maker Model 41663,Home & Garden,72.06
prod_041664,Jacket Model 41664,Clothing,373.5
prod_041665,Action Figure Model 41665,Toys,491.3
prod_041666,Textbook Model 41666,Books,448.54
prod_041667,Headphones Model 41667,Electronics,412.09
prod_041668,Plant Model 41668,Home & Garden,151.79
prod_041669,Coffee Maker Model 41669,Home & Garden,170.48
prod_041670,Car Part Model 41670,Automotive,79.39
prod_041671,Filter Model 41671,Automotive,71.37
prod_041672,Skirt Model 41672,Clothing,169.46
prod_041673,Camera Model 41673,Electronics,214.22
prod_041674,Nail Polish Model 41674,Beauty,487.03
prod_041675,Running Shoes Model 41675,Sports,466.18
prod_041676,Coffee Maker Model 41676,Home & Garden,64.64
prod_041677,Skirt Model 41677,Clothing,354.11
prod_041678,Hoodie Model 41678,Clothing,44.48
prod_041679,Perfume Model 41679,Beauty,29.13
prod_041680,Running Shoes Model 41680,Sports,79.19
prod_041681,Smartphone Model 41681,Electronics,197.18
prod_041682,Golf Clubs Model 41682,Sports,242.18
prod_041683,Jeans Model 41683,Clothing,96.87
prod_041684,Biography Model 41684,Books,46.94
prod_041685,Perfume Model 41685,Beauty,111.32
prod_041686,Hoodie Model 41686,Clothing,79.06
prod_041687,Kitchen Set Model 41687,Home & Garden,392.26
prod_041688,Laptop Model 41688,Electronics,102.34
prod_041689,Basketball Model 41689,Sports,57.12
prod_041690,Doll Model 41690,Toys,432.17
prod_041691,Toy Train Model 41691,Toys,424.31
prod_041692,Kitchen Set Model 41692,Home & Garden,404.38
prod_041693,Tablet Model 41693,Electronics,141
prod_041694,Lipstick Model 41694,Beauty,89.15
prod_041695,Poetry Model 41695,Books,272.75
prod_041696,Toy Train Model 41696,Toys,420.97
prod_041697,Coffee Maker Model 41697,Home & Garden,451.46
prod_041698,Shampoo Model 41698,Beauty,496.93
prod_041699,Nail Polish Model 41699,Beauty,378.62
prod_041700,Remote Car Model 41700,Toys,296.21
prod_041701,Smartphone Model 41701,Electronics,185.23
prod_041702,Remote Car Model 41702,Toys,108.33
prod_041703,Brake Pad Model 41703,Automotive,446.81
prod_041704,Textbook Model 41704,Books,257.44
prod_041705,Tablet Model 41705,Electronics,159.26
prod_041706,Golf Clubs Model 41706,Sports,79.94
prod_041707,T-Shirt Model 41707,Clothing,23.96
prod_041708,Headphones Model 41708,Electronics,322.21
prod_041709,Battery Model 41709,Automotive,252.3
prod_041710,Running Shoes Model 41710,Sports,451.62
prod_041711,Foundation Model 41711,Beauty,154.93
prod_041712,Face Cream Model 41712,Beauty,446.94
prod_041713,Moisturizer Model 41713,Beauty,375.44
prod_041714,History Model 41714,Books,89.62
prod_041715,Car Part Model 41715,Automotive,315.29
prod_041716,Poetry Model 41716,Books,194.96
prod_041717,Garden Tools Model 41717,Home & Garden,371.25
prod_041718,Kitchen Set Model 41718,Home & Garden,187.36
prod_041719,Yoga Mat Model 41719,Sports,45.64
prod_041720,Plant Model 41720,Home & Garden,334.63
prod_041721,Tool Set Model 41721,Automotive,150.65
prod_041722,Shirt Model 41722,Clothing,472.23
prod_041723,Tablet Model 41723,Electronics,402.99
prod_041724,Filter Model 41724,Automotive,423.44
prod_041725,Dress Model 41725,Clothing,53.56
prod_041726,Textbook Model 41726,Books,223.58
prod_041727,Garden Tools Model 41727,Home & Garden,472.86
prod_041728,Brake Pad Model 41728,Automotive,31.81
prod_041729,Baseball Glove Model 41729,Sports,463.04
prod_041730,Plant Model 41730,Home & Garden,459.33
prod_041731,Coffee Maker Model 41731,Home & Garden,26.17
prod_041732,Soccer Ball Model 41732,Sports,190.05
prod_041733,Oil Model 41733,Automotive,465.38
prod_041734,Pants Model 41734,Clothing,106.67
